epoch,sample_point,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_s,cuda_util_pct,cuda_mem_util_pct,gpu_temp_c,gpu_temp_tlimit_c,gpu_power_w,gpu_clock_sm_mhz,gpu_clock_mem_mhz,gpu_fan_pct,gpu_throttled,cpu_pct,cpu_pct_per_core,ram_used_gb,swap_used_gb,disk_read_mb_s,disk_write_mb_s,nvsmi_vram_used_gb,vram_other_processes_gb,pcie_tx_kb_s,pcie_rx_kb_s,pcie_link_gen_current,pcie_link_width_current,cuda_util_pct_min,cuda_util_pct_avg,cuda_util_pct_max,cuda_mem_util_pct_min,cuda_mem_util_pct_avg,cuda_mem_util_pct_max,gpu_temp_c_min,gpu_temp_c_avg,gpu_temp_c_max,gpu_temp_tlimit_c_min,gpu_temp_tlimit_c_avg,gpu_temp_tlimit_c_max,gpu_power_w_min,gpu_power_w_avg,gpu_power_w_max,gpu_clock_sm_mhz_avg,gpu_clock_mem_mhz_avg,gpu_fan_pct_avg,gpu_throttled_any,cpu_pct_min,cpu_pct_avg,cpu_pct_max,ram_used_gb_min,ram_used_gb_avg,ram_used_gb_max,ram_total_gb,swap_used_gb_min,swap_used_gb_avg,swap_used_gb_max,swap_total_gb,disk_read_mb_s_min,disk_read_mb_s_avg,disk_read_mb_s_max,disk_write_mb_s_min,disk_write_mb_s_avg,disk_write_mb_s_max,vram_peak_alloc_gb,vram_peak_reserved_gb,nvsmi_vram_used_gb_min,nvsmi_vram_used_gb_avg,nvsmi_vram_used_gb_max,nvsmi_vram_total_gb,vram_other_processes_gb_min,vram_other_processes_gb_avg,vram_other_processes_gb_max,pcie_tx_kb_s_min,pcie_tx_kb_s_avg,pcie_tx_kb_s_max,pcie_rx_kb_s_min,pcie_rx_kb_s_avg,pcie_rx_kb_s_max,pcie_link_gen_current_min,pcie_link_gen_current_avg,pcie_link_gen_current_max,pcie_link_width_current_min,pcie_link_width_current_avg,pcie_link_width_current_max,pcie_link_gen_max,pcie_link_width_max,data_wait_s,compute_s
49,67,,,,,,,96,88,66,18,224.1,2745,10801,36,0,8.1,1.5;17.3;2.1;2.1;0.6;2.4;39.5;38.6;8.2;7.3;47.7;23.3;0.9;0.9;0.0;0.0;0.3;0.3;0.0;0.0;0.0;0.0;0.6;0.0,29.35,0.09,0.0,0.02,14.953,1.353,4052.0,15478.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,68,,,,,,,96,93,66,17,222.5,2745,10801,36,0,8.7,2.7;16.4;3.9;3.9;3.3;2.1;35.9;49.4;7.3;7.9;22.7;41.0;1.8;1.2;0.0;0.0;0.9;1.2;1.5;1.2;1.2;1.2;0.0;0.9,29.35,0.09,0.0,0.03,14.953,1.353,68652.0,36669.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,69,,,,,,,96,93,67,20,223.2,2745,10801,36,0,8.1,2.1;13.1;2.7;3.0;1.2;3.0;27.2;35.3;8.6;10.4;60.5;18.1;1.8;1.2;0.0;0.0;0.3;0.9;0.6;0.6;1.2;1.2;0.0;0.9,29.33,0.09,0.0,0.07,14.953,1.353,3662.0,29052.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,70,,,,,,,97,95,68,18,222.4,2745,10801,36,0,8.0,1.2;15.5;1.2;2.7;0.3;2.4;39.1;33.7;7.6;4.6;47.1;27.4;1.5;1.2;0.0;0.3;0.6;1.2;0.9;0.6;0.3;0.9;1.2;0.3,29.34,0.09,0.0,0.03,14.953,1.353,3759.0,25341.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,71,,,,,,,100,99,67,17,223.1,2745,10801,36,0,7.8,2.1;15.5;3.6;2.7;1.5;0.6;22.5;55.0;7.6;6.1;30.1;36.8;0.3;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.6;0.9;0.0,29.34,0.09,0.01,0.04,14.953,1.353,23339.0,17285.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,72,,,,,,,97,94,67,16,222.9,2745,10801,36,0,8.8,2.4;15.8;5.8;4.2;3.3;2.7;52.7;16.6;10.9;7.9;45.5;31.7;2.4;2.1;0.0;0.3;1.2;1.5;0.9;0.3;1.2;0.6;0.9;0.3,29.34,0.09,0.0,0.04,14.953,1.353,3906.0,25195.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,73,,,,,,,96,90,67,20,224.1,2745,10801,36,0,7.8,1.8;13.5;4.2;2.1;1.5;0.9;59.1;22.7;12.5;4.8;28.1;31.0;0.3;0.9;0.0;0.0;0.3;0.6;0.6;0.6;0.6;0.0;0.0;0.0,29.34,0.09,0.0,0.08,14.953,1.353,7080.0,10449.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,74,,,,,,,100,97,67,18,223.8,2745,10801,36,0,8.1,2.7;13.3;4.5;4.2;3.6;0.9;30.2;32.9;11.1;4.5;29.0;53.8;0.9;0.6;0.0;0.0;0.6;0.0;0.3;0.0;0.0;0.6;0.6;0.0,29.34,0.09,0.02,0.04,14.953,1.353,3955.0,19726.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,75,,,,,,,100,100,66,16,223.5,2745,10801,36,0,8.7,2.7;15.5;8.2;2.4;2.4;1.8;43.3;30.5;11.5;7.3;48.9;24.8;1.2;1.2;0.6;0.3;0.6;0.9;0.3;0.0;1.2;1.8;0.6;0.6,29.34,0.09,0.0,0.05,14.953,1.353,3662.0,24902.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,76,,,,,,,96,93,66,18,222.5,2745,10801,36,0,8.9,3.0;16.1;7.3;3.0;4.6;2.4;55.0;32.8;8.2;12.4;28.3;32.5;1.5;1.8;0.0;0.0;0.9;0.3;0.3;0.3;0.6;1.2;0.3;0.0,29.33,0.09,0.0,0.05,14.953,1.353,4394.0,28710.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,77,,,,,,,100,93,65,20,223.4,2745,10801,36,0,9.4,3.9;19.4;11.0;4.5;5.0;2.4;27.5;44.6;17.2;8.9;27.4;47.0;0.3;0.9;0.0;0.0;0.9;0.3;0.6;0.0;1.2;0.6;1.5;0.6,29.34,0.09,0.0,0.01,14.953,1.353,4296.0,19287.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,78,,,,,,,100,95,66,17,224.5,2745,10801,36,0,8.9,2.7;29.5;3.6;3.9;2.4;1.2;37.9;25.5;7.0;8.2;53.0;30.3;0.9;1.2;0.0;0.0;0.3;0.6;0.6;0.6;0.3;1.2;0.3;0.0,29.34,0.09,0.0,0.05,14.953,1.353,3613.0,28857.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,79,,,,,,,100,99,68,17,223.9,2745,10801,36,0,7.8,0.6;14.4;2.7;2.1;1.2;0.3;42.6;41.0;9.7;3.9;41.2;24.5;1.2;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.3,29.34,0.09,0.0,0.06,14.953,1.353,3906.0,24951.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,80,,,,,,,100,98,67,18,224.9,2745,10801,36,0,7.8,0.9;12.5;2.1;2.1;0.9;0.3;25.2;50.5;9.1;5.8;32.6;41.0;0.3;0.9;0.0;0.0;0.3;0.0;0.6;0.0;0.0;0.0;0.6;0.0,29.32,0.09,0.0,0.03,14.953,1.353,4199.0,27001.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,81,,,,,,,100,95,65,20,223.9,2745,10801,36,0,7.6,1.2;14.0;2.4;1.5;1.2;0.6;56.4;18.8;11.9;3.6;40.0;27.1;0.6;0.6;0.0;0.0;0.0;0.3;1.2;0.9;0.0;0.6;0.0;0.0,29.34,0.09,0.0,0.05,14.953,1.353,4003.0,24853.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,82,,,,,,,100,97,66,15,225.0,2745,10801,36,0,8.7,1.8;17.8;4.9;4.3;1.5;2.1;45.0;17.9;12.2;10.3;36.2;47.3;0.9;1.8;0.0;0.0;0.6;0.3;0.9;1.2;0.3;0.6;0.6;0.3,29.34,0.09,0.0,0.11,14.953,1.353,12744.0,25244.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,83,,,,,,,96,94,68,18,223.0,2745,10801,36,0,7.5,0.9;14.6;3.0;1.2;0.9;0.9;17.9;66.7;7.0;4.5;27.9;27.9;0.9;0.9;0.3;0.0;0.3;1.2;0.3;0.3;0.0;0.9;0.0;0.0,29.34,0.09,0.0,0.03,14.953,1.353,3955.0,14892.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,84,,,,,,,100,96,67,18,224.1,2745,10801,36,0,8.0,1.8;17.2;3.6;3.3;0.6;1.8;41.3;29.9;7.5;5.5;51.8;21.8;0.9;1.2;0.3;0.0;0.0;0.6;0.3;0.3;0.0;0.6;0.3;0.3,29.34,0.09,0.0,0.09,14.953,1.353,3955.0,15380.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,85,,,,,,,93,56,65,19,218.1,2745,10801,36,0,8.1,1.5;21.8;2.9;3.0;1.8;1.5;50.6;21.4;5.0;8.3;22.3;47.2;1.2;1.5;0.0;0.3;0.3;0.0;0.6;0.6;0.3;0.6;0.6;0.0,29.34,0.09,0.0,0.04,14.953,1.353,9667.0,49804.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,86,,,,,,,100,100,66,18,223.4,2745,10801,36,0,7.9,1.8;13.7;2.4;5.5;2.7;1.8;26.4;52.0;7.6;6.7;26.4;35.3;1.8;1.8;0.3;0.3;0.3;0.3;0.6;0.3;0.3;1.5;0.6;0.0,29.31,0.09,0.0,0.02,14.953,1.353,4150.0,24560.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,87,,,,,,,97,95,67,18,223.0,2745,10801,36,0,8.5,2.4;16.0;3.6;3.0;2.4;1.8;55.3;11.2;13.3;5.5;54.5;29.4;1.2;0.9;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.9;0.3;0.0,29.34,0.09,0.0,0.06,14.953,1.353,25244.0,198730.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,88,,,,,,,100,100,65,18,223.2,2745,10801,36,0,8.8,3.0;13.8;4.6;5.5;1.8;2.4;58.1;17.0;11.6;11.6;30.0;44.8;0.6;1.8;0.0;0.3;0.6;1.5;0.0;0.3;0.9;0.0;1.2;0.6,29.34,0.09,0.0,0.18,14.953,1.353,4296.0,35253.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,89,,,,,,,97,94,67,18,222.7,2745,10801,36,0,8.4,1.8;15.2;4.8;3.0;1.2;1.5;26.2;53.3;13.7;6.2;32.1;36.3;1.8;1.2;0.0;0.0;0.3;0.3;0.3;0.0;0.9;0.0;0.0;0.0,29.35,0.09,0.0,0.71,14.953,1.353,3564.0,14355.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,90,,,,,,,99,100,66,18,223.0,2745,10801,36,0,8.4,1.2;14.7;4.8;2.4;1.8;0.9;57.1;14.0;12.8;9.1;48.6;28.0;1.5;1.5;0.0;0.0;0.6;0.3;0.3;0.6;0.0;0.6;0.3;0.0,29.34,0.09,0.0,0.59,14.953,1.353,11621.0,15917.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,91,,,,,,,100,96,66,18,224.2,2745,10801,36,0,9.1,2.7;17.8;7.2;4.8;1.2;3.9;35.0;37.0;8.5;12.1;38.4;38.8;1.2;1.8;0.3;0.3;0.9;0.6;0.6;0.9;0.9;0.9;0.0;0.6,29.34,0.09,0.0,0.11,14.953,1.353,4101.0,26953.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,92,,,,,,,100,100,66,19,223.4,2745,10801,36,0,8.7,3.6;15.8;3.9;5.5;1.5;1.5;17.9;69.1;9.1;13.0;40.3;21.6;1.5;1.2;0.0;0.0;0.6;0.3;0.3;0.6;0.0;0.6;0.3;0.9,29.32,0.09,0.0,0.04,14.953,1.353,4736.0,36035.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,93,,,,,,,97,95,67,17,222.4,2745,10801,36,0,8.5,3.3;14.3;4.7;5.7;1.2;3.0;43.2;27.0;7.1;13.9;56.7;19.2;0.9;0.6;0.0;0.0;0.3;0.0;0.6;0.6;0.3;0.0;1.2;0.0,29.35,0.09,0.0,0.04,14.953,1.353,51171.0,64111.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,94,,,,,,,96,89,66,18,224.2,2745,10801,36,0,9.1,2.1;14.7;3.3;7.0;0.3;5.8;45.5;40.7;7.9;15.5;30.4;37.7;2.4;1.2;0.0;0.0;0.6;0.6;0.9;0.6;0.0;0.0;0.0;0.3,29.34,0.09,0.0,0.1,14.953,1.353,14990.0,11376.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,95,,,,,,,100,97,66,19,224.5,2745,10801,36,0,9.8,3.0;18.4;7.0;8.5;3.6;4.5;39.9;37.4;12.1;13.4;20.6;57.1;1.8;2.1;0.3;0.3;0.6;0.3;0.0;0.3;0.6;2.4;0.0;0.3,29.35,0.09,0.0,0.01,14.953,1.353,4003.0,19042.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,96,,,,,,,100,100,66,18,224.2,2745,10801,36,0,8.6,1.2;27.0;2.7;1.5;1.5;0.9;42.1;22.7;9.4;6.3;62.2;20.6;1.2;1.2;0.0;0.0;0.0;0.6;0.0;0.6;0.0;0.6;1.2;0.0,29.35,0.09,0.0,0.05,14.953,1.353,16406.0,13964.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,97,,,,,,,97,90,66,19,222.3,2745,10801,36,0,7.5,1.2;14.2;1.5;3.9;2.1;0.9;49.9;26.9;7.2;6.9;22.7;41.2;0.3;0.6;0.0;0.0;0.3;0.0;0.3;0.3;0.3;0.6;0.0;0.0,29.35,0.09,0.0,0.04,14.953,1.353,31835.0,32373.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,98,,,,,,,100,100,67,18,224.0,2745,10801,36,0,7.9,0.3;15.9;2.1;4.2;0.6;0.3;24.5;59.2;9.0;6.6;42.0;20.5;0.9;0.6;0.0;0.0;0.0;0.0;0.3;0.0;0.3;0.0;0.0;0.3,29.33,0.09,0.0,0.02,14.953,1.353,4638.0,21191.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,99,,,,,,,96,93,66,18,223.1,2745,10801,36,0,8.2,0.9;14.9;2.7;3.3;0.3;0.9;23.2;35.6;8.4;10.0;68.0;24.4;1.2;0.3;0.0;0.0;0.0;0.0;0.9;0.3;0.0;0.6;1.2;0.0,29.35,0.09,0.0,0.03,14.953,1.353,16601.0,184179.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,100,,,,,,,100,96,67,17,224.4,2745,10801,36,0,7.4,0.3;14.4;0.3;2.4;0.6;0.6;36.5;38.3;3.3;7.9;25.8;45.3;0.9;0.3;0.0;0.0;0.3;0.0;0.3;0.3;0.0;0.0;0.0;0.0,29.34,0.09,0.0,0.03,14.953,1.353,9667.0,14599.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,101,,,,,,,100,100,67,20,224.0,2745,10801,36,0,8.4,1.8;16.8;3.0;3.3;2.7;0.6;34.3;59.5;4.8;12.8;25.4;25.9;0.9;2.4;0.0;0.3;0.6;0.6;0.0;0.3;0.6;2.9;0.3;0.6,29.35,0.09,0.0,0.05,14.953,1.353,4589.0,16943.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,102,,,,,,,97,96,65,19,223.4,2745,10801,36,0,7.8,1.2;16.5;1.8;2.7;2.4;1.8;42.8;19.1;5.2;10.3;50.0;29.3;0.9;0.6;0.3;0.0;0.3;0.3;0.0;0.0;0.0;0.9;0.0;0.0,29.35,0.09,0.0,0.01,14.953,1.353,5371.0,10742.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,103,,,,,,,97,88,66,18,225.0,2745,10801,36,0,8.0,1.5;16.9;2.4;1.8;1.8;1.5;36.1;36.1;6.7;6.1;35.8;42.9;1.2;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0,29.36,0.09,0.0,0.04,14.953,1.353,7226.0,10644.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,104,,,,,,,100,96,67,18,224.8,2745,10801,36,0,8.4,1.5;17.5;3.3;4.2;1.2;1.8;36.6;41.8;9.7;9.6;26.1;41.2;0.9;0.9;0.0;0.0;0.3;0.6;0.3;0.3;0.3;1.8;1.2;0.0,29.36,0.09,0.0,0.03,14.953,1.353,6396.0,11279.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,105,,,,,,,90,14,64,20,216.8,2745,10801,36,0,8.8,3.0;16.2;7.2;3.3;4.8;2.4;51.0;16.4;11.0;7.8;52.8;22.6;2.7;0.6;0.3;0.3;0.3;1.8;0.9;0.9;1.2;1.8;0.6;0.6,29.35,0.09,0.0,0.05,14.953,1.353,16259.0,10644.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,106,,,,,,,96,96,65,18,223.4,2745,10801,36,0,8.3,2.4;12.9;6.9;3.6;3.3;2.7;23.1;43.1;10.2;8.1;38.6;35.2;1.5;2.7;0.0;0.0;0.6;0.6;0.0;0.3;1.5;0.3;0.0;0.3,29.34,0.09,0.0,0.12,14.953,1.353,4003.0,217529.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,107,,,,,,,96,89,66,18,225.4,2745,10801,36,0,8.9,1.8;16.9;5.2;5.2;4.0;1.8;27.7;55.8;6.7;13.4;36.0;29.4;1.8;3.0;0.0;0.6;0.0;0.6;0.0;0.0;0.3;1.2;0.9;1.2,29.33,0.09,0.0,0.04,14.953,1.353,4296.0,15429.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,108,,,,,,,96,93,67,16,224.2,2745,10801,36,0,8.8,1.2;15.4;5.2;6.0;3.6;4.3;32.8;27.7;9.1;11.6;60.1;26.1;1.8;1.8;0.0;0.3;0.9;1.8;0.0;0.3;1.5;0.6;0.3;0.0,29.33,0.09,0.0,0.01,14.953,1.353,9863.0,17187.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,109,,,,,,,96,93,68,20,224.6,2745,10801,36,0,8.5,2.7;20.0;4.2;3.9;1.8;2.1;24.1;37.6;5.1;12.5;34.4;49.0;0.9;0.9;0.0;0.0;0.3;0.3;0.0;0.6;0.6;0.9;0.0;0.0,29.34,0.09,0.0,0.08,14.953,1.353,17138.0,17041.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,110,,,,,,,97,95,65,18,224.4,2745,10801,36,0,8.8,2.7;16.9;5.2;5.2;2.7;3.3;40.4;30.1;9.1;9.7;21.9;53.0;1.2;1.8;1.2;0.3;0.3;0.9;0.9;1.5;1.2;0.3;0.6;0.6,29.31,0.09,0.0,0.06,14.953,1.353,8349.0,23486.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,111,,,,,,,100,100,67,18,224.8,2745,10801,36,0,8.9,2.7;15.1;6.1;4.6;2.7;1.8;47.7;26.4;13.3;9.4;60.6;20.6;0.9;0.9;0.0;0.0;0.0;0.0;0.3;0.3;0.0;0.0;0.3;0.0,29.34,0.09,0.0,0.07,14.953,1.353,7666.0,12255.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,112,,,,,,,97,93,67,17,223.6,2745,10801,36,0,8.8,2.1;16.0;6.3;3.6;3.9;2.7;53.2;27.4;13.0;8.2;19.3;51.8;0.6;0.6;0.3;0.0;0.3;0.3;0.3;0.6;0.0;0.3;0.0;0.3,29.33,0.09,0.0,0.04,14.953,1.353,40185.0,50097.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,113,,,,,,,96,89,66,20,224.4,2745,10801,36,0,10.2,4.7;19.9;6.5;9.5;5.7;4.2;35.0;46.0;12.2;14.3;33.4;40.8;1.2;2.4;0.0;0.3;1.5;1.2;0.0;0.0;0.3;0.9;1.8;1.2,29.33,0.09,0.0,0.05,14.953,1.353,16259.0,12841.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,114,,,,,,,100,96,67,18,225.6,2745,10801,36,0,8.5,2.1;25.5;3.6;3.0;1.5;0.6;46.8;19.1;9.7;5.2;47.4;30.9;0.9;1.5;0.0;0.0;0.0;0.6;0.3;1.5;0.6;0.0;0.6;0.0,29.34,0.09,0.02,0.12,14.953,1.353,13378.0,25878.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,115,,,,,,,100,100,66,17,224.4,2745,10801,36,0,7.6,1.2;13.6;1.8;2.7;0.6;0.6;22.4;52.0;3.0;11.5;32.6;39.0;0.3;0.6;0.0;0.3;0.0;0.0;0.3;0.3;0.0;0.0;0.3;0.0,29.35,0.09,0.0,0.05,14.953,1.353,5419.0,11279.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,116,,,,,,,97,94,66,17,223.5,2745,10801,36,0,7.9,1.8;12.6;2.4;3.3;1.5;1.8;26.4;47.7;5.5;9.4;31.0;36.2;1.2;0.9;0.0;0.0;0.9;0.9;1.6;1.5;0.9;0.9;0.6;0.3,29.34,0.09,0.0,0.03,14.953,1.353,6933.0,27099.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,117,,,,,,,100,100,67,20,224.4,2745,10801,36,0,7.5,0.6;16.2;2.1;2.1;1.5;0.3;36.7;31.0;5.1;7.5;53.3;20.9;0.6;0.6;0.0;0.0;0.0;0.0;0.3;0.6;0.0;0.0;0.0;0.0,29.33,0.09,0.0,0.06,14.953,1.353,8789.0,10498.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,118,,,,,,,100,96,66,18,224.4,2745,10801,36,0,7.7,1.8;13.3;3.0;3.0;0.3;0.3;25.2;47.1;7.0;10.0;29.0;40.2;0.6;1.2;0.0;0.0;0.6;0.6;0.6;0.3;0.3;0.3;0.0;0.0,29.33,0.09,0.0,0.03,14.953,1.353,71093.0,15917.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,119,,,,,,,100,100,66,17,223.9,2745,10801,36,0,7.4,0.3;11.0;2.1;2.1;0.3;0.3;25.2;52.9;8.2;7.6;41.2;24.6;0.0;0.3;0.3;0.0;0.0;0.3;0.0;0.0;0.3;0.0;0.0;0.0,29.34,0.09,0.0,0.07,14.953,1.353,5468.0,28417.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,120,,,,,,,100,95,66,16,224.8,2745,10801,36,0,7.4,0.6;15.4;2.1;1.2;0.9;0.9;59.1;20.2;5.6;7.4;35.0;26.7;0.6;0.3;0.0;0.0;0.0;0.0;0.0;0.6;0.3;0.0;0.6;0.0,29.32,0.09,0.0,0.01,14.953,1.353,8593.0,27490.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,121,,,,,,,96,84,66,17,224.4,2745,10801,36,0,9.0,3.9;18.2;6.6;3.6;2.7;2.1;33.4;54.2;9.3;9.9;26.6;29.3;1.8;2.1;0.3;0.3;0.6;1.2;0.3;0.9;1.2;2.4;3.0;1.8,29.34,0.09,0.0,0.04,14.953,1.353,5664.0,29003.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,122,,,,,,,100,96,66,18,225.1,2745,10801,36,0,8.2,1.8;15.5;2.4;3.6;3.3;2.1;28.8;48.2;9.7;7.3;30.5;34.1;1.2;1.2;0.6;0.3;0.0;0.6;0.0;0.9;0.6;0.9;1.8;0.9,29.33,0.09,0.0,0.04,14.953,1.353,3710.0,28710.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
